mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType
1683,Fizeş,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88145.03,,,,,,45.99707,22.8806,100,http://ran.cimec.ro/,"in the Metaliferi Mountains, Mureş Basin, Branisca Valley, between the Cornet and Sfredel hills, close to Băita",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Gold mine at Fizeş.,"Simion 2006, 137, citing D. Tudor, Oraşe, Târguri şi Sate in Dacia Romană, Bucureşti, 1968, p. 191; N. Maghiar, Şt. Olteanu, Din Istoria Mineritului Românesc, Bucureşti, 1970, p. 53; V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 127.",,,,,,,,,,,,,
1684,"Ghelari, com. Ghelari  ",,Dacia,Romania,Hunedoara  ,Munţii Poiana Ruscă,86892.04,,,,,,45.70972,22.78975,,http://ran.cimec.ro/,"In the Poiana Rusca mountains, Cernei Valley ",,,,,"La Tène, Medieval, Roman  ",,,,,,,,,,Ghelari mine.,,,,,,,,,,,,,,
1685,Hărţăgani- Măgura Băii,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88154.04,,,,,,46.06789,22.90538,5,http://ran.cimec.ro/,"The mine is located in the Metaliferi Mountains, at the node of the village of Hărgănani, on the right side of the Valley of Racăş  ",,,,,"Roman, Modern  ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mining at Hărgănani- Magura Baii. Open gallery with shaft about 20-30 m down. On the northeast wall are visible traces of exploitation with chisel and hammer (possibly Roman). The shaft has wooden reinforcement and the ceiling is supported by wooden reinforcement.,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1686,Hărţăgani- Măgura Băii,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88154.02,,,,,,46.0672,22.90588,5,http://ran.cimec.ro/,"The mine is located in the Metaliferi Mountains, at the node of the village of Hărgănani, on the right side of the Valley of Racăş  ",,,,,"Roman, Medieval, Modern ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mining at Hărgănani- Magura Baii. Mine gallery.,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1687,Hărţăgani- Măgura Băii,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88154.05,,,,,,46.06725,22.9039,5,http://ran.cimec.ro/,"The mine is located in the Metaliferi Mountains, at the node of the village of Hărgănani, on the right side of the Valley of Racăş  ",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Roman mining at Hărgănani- Magura Baii. 'At a distance of about 2 m from the entrance mouth, traces of exploitation with the chisel and hammer are visible. At about 5 m from the entrance mouth opens a gallery completely clogged with mining tailings and boulders (about 10-20 cm). It is not possible to say with precision whether it is a Roman gallery. The forward direction is NNE - SSV. At the mouth of the gallery is a mining tailings with a very fine yellowish gray grain.' (RAN)",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1688,Hărţăgani,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88154.03,,,,,,46.06744,22.90373,5,http://ran.cimec.ro/,"The mine is located in the Metaliferous Mountains, in the Crişul Alb basin  ",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Roman gold mine at Hărţăgani.,"Simion 2006, 137, citing S. Koleseri, Auraria Romano-Dacica, Bratislava, 1780; G. Téglàs, A Hunyodmegyey Tortenelmi es, Regeszeti Tarsulat Evkonyve 1 1906, p. 165; D. Tudor, Oraşe, Târguri şi Sate in Dacia Romană, Bucureşti, 1968, p.192; N. Maghiar, Şt. Olteanu, Din Istoria Mineritului Românesc, Bucureşti, 1970, p. 162; V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p.127.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Coin of Antoninus Pius,,,
1689,Hărţăgani- Măgura Băii,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88154.06,,,,,,46.06838,22.90354,5,http://ran.cimec.ro/,"The mine is located in the Metaliferi Mountains, at the node of the village of Hărgănani, on the right side of the Valley of Racăş  ",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Hărţăgani-Măgura Băii. Mine tailings visible on the surface, small grain size.",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1690,Hondol,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,89286.02,,,,,,45.98669,22.9895,2000,http://ran.cimec.ro/,"Hondol - Coranda, on the edge of the village",,,,,"Medieval, Roman  ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Gold mine at Hondol - Coranda.,"Simion 2006, 137, citing D. Tudor, Oraşe, Târguri şi Sate in Dacia Romană, Bucureşti, 1968, p. 191; V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p.128.",,,,,,,,,,,,,
1691,Hondol,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,89286.03,,,,,,45.98669,22.9895,2000,http://ran.cimec.ro/,"Hondol, in the Metaliferous Mountains, Mureş Basin, Valea Geoagiului",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Gold mine at Hondol.,,,,,,,,,,,,,,
1692,Imper,,Dacia,Romania,Harghita  ,,85323.02,,,,,,46.20978,26.10807,2000,http://ran.cimec.ro/,,,,,,Necunoscută  ,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Gold and lead mines at Imper  ,,,,,,,,,,,,,,
1693,Iscroni,,Dacia,Romania,Hunedoara  ,Munţii Vulcan,87237.01,,,,,,45.37643,23.34104,2000,http://ran.cimec.ro/,"In the Vulcan Mountains, Jiu Valley",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Iscroni gold mine.,"Simion 2006, 137, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 128.",,,,,,,,,,,,,
1694,Lupeni,,Dacia,Romania,Hunedoara  ,,87068.04,,,,,,45.35246,23.21079,2000,http://ran.cimec.ro/,,,,,,Roman  ,,,,,,,,,,Roman-era mine at Lupeni  ,,,,,,,,,,,,,,
1695,Lupşa,,Dacia,Romania,Alba  ,,,,,,,,46.369096,23.206326,,"Simion 2006, 138",near the Baia de Arieş,,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gold ore was washed here. Roman ceramics and objects were discovered in the alluvial deposits.' (Simion 2006, 138)","Simion 2006, 138, citing N. Maghiar, Şt. Olteanu, Din Istoria Mineritului Românesc, Bucureşti, 1970, p. 56., Rep AB 1995.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
1696,Măgura-Topliţa,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,89295.02,,,,,,45.97968,22.93684,2000,http://ran.cimec.ro/,"In the Metaliferous Mountains, Mureş Basin, Geoagiu Valley",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Roman gold mine at Măgura-Topliţa, on the edge of the village.","Simion 2006, 138, citing D. Tudor, Oraşe, Târguri şi Sate in Dacia Romană, Bucureşti, 1968, p. 191; V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p.128.",,,,,,,,,,Roman funerary urn discovered here.,,,
1697,Maidan,,Dacia,Romania,Caraş-Severin  ,Caraş-Severin  ,,,,,,,,,,,"Aninei Mountains, basin of the Caraş River.",,,,,Roman  ,TRUE,,,,,,,,,"Gold and probably other metals were exploited here.' (Simion 2006, 138)","Simion 2006, 138, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 121.",,,,,,,,,,,,,
1698,Mănerău,,Dacia,Romania,Hunedoara  ,Munţii Poiana Ruscă,90501.02,,,,,,45.78837,22.88347,2000,http://ran.cimec.ro/,"Mânerău, in the mountains of Poiana Rusca, Cernei Valley ",,,,,Roman  ,,,,,,,,,,Roman-era mine at Mânerău.,,,,,,,,,,,,,,
1699,Marga,,Dacia,Romania,Caraş-Severin  ,,53229.02,,,,,,45.50444,22.51706,2000,http://ran.cimec.ro/,"Muntele Mic, valley of the Timiş River, valley of the Bistra River.",,,,,Roman  ,TRUE,,,,,,,,,"Roman-era mine at Marga. 'Gold and probably other metals were exploited here.' (Simion 2006, 138)","Simion 2006, 138, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 121.",,,,,,,,,,,,,
1700,Mesteacăn (com. Municipiul Brad),,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,87317.02,,,,,,46.15224,22.76524,2000,http://ran.cimec.ro/,"Mesteacăn, com. Municipiul Brad, on the edge of the village.",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Roman-era gold mine at Mesteacăn, com. Municipiul Brad.",,,,,,,,,,,,,,
1701,Mesteacăn (com. Răchitova),,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,90789.01,,,,,,45.63403,22.73696,2000,http://ran.cimec.ro/,"Mesteacăn, com. Răchitova, on the border of the village.",,,,,"Roman, Medieval",,,,,,,,,,"Roman-era mine at Mesteacăn, com. Răchitova.",,,,,,,,,,,,,,
1702,Altân Tepe,,Dacia,Romania,Tulcea  ,,161366.01,,,,,,44.78916,28.56422,2000,http://ran.cimec.ro/,,,,,,Roman  ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Mines at Altân Tepe.  ,,,,,,,,,,,,,,
1703,Moldova Nouă - Cânepişte,,Dacia,Romania,Caraş-Severin  ,Locvei Mountains,51065.17,,,,,,44.7353,21.67238,2000,http://ran.cimec.ro/,"Locvei Mountains, Boşneag Valley, Clisura Dunării.",,,,,"Daco-Roman, Medieval, Modern, Contemporary",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Archaeological site of Moldova Nouă - Cânepişte. Simion says 'Gold, silver, copper, lead and iron were extracted here.'","Simion 2006, 138, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 122; N. Maghiar, Şt. Olteanu, Din Istoria Mineritului Românesc, Bucureşti, 1970, p. 59.",,,,,,,,,,,,,
1704,Ohaba-Ponor,,Dacia,Romania,Hunedoara  ,,90609.05,,,,,,45.5183,23.1644,5,http://ran.cimec.ro/,On a hill named Blidaru in the border,,,,,La Tène/Dacian,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Dacian-period settlement of Ohaba-Ponor.,,,,,,,,,,,,,,
1705,Ormindea,,Dacia,Romania,Hunedoara  ,,88172.01,,,,,,46.0642,22.8677,5,http://ran.cimec.ro/,The site is located on the NE edge of the village,,,,,Roman  ,,,,,,,,,,Roman-era gallery of Ormindea.,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1706,Peştera – “La Poduri” mine,,Dacia,Romania,Cluj,,,,,,,,,,,"Simion 2006, 137","commune of Ocoliş, Cluj County; basin of the Mureş River, valley of the Arieş River, the Ocoliş stream, left slope,
north-east of the town.",,,,,Unknown,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,At 'La Poduri' is 'a cave that functioned as a mine at an unknown period.',"Simion 2006, 137, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 124",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1707,Peştişu Mare,,Dacia,Romania,Hunedoara  ,Munţii Poiana Ruscă,86874.07,,,,,,45.80184,22.92407,2000,http://ran.cimec.ro/,"In the mountains of Poiana Rusca, Cernei Valley ",,,,,Roman  ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Roman iron mine at Peştişu Mare.,,,,,,,,,,,,,,
1708,Pestişu Mic,,Dacia,Romania,Hunedoara  ,Munţii Poiana Ruscă,90440.04,,,,,,45.79913,22.88266,2000,http://ran.cimec.ro/,"In the mountains of Poiana Rusca, Cernei Valley ",,,,,Roman  ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Roman mine at Peştişu Mic.,,,,,,,,,,,,,,
1709,Petroşani,,Dacia,Romania,Hunedoara  ,Munţii Vulcan,87004.05,,,,,,45.41037,23.3726,2000,http://ran.cimec.ro/,"In the Vulcan Mountains, Jiului Valley",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Gold mine at Petroşani. Simion says 'gold ore was washed here (a bust of Ares was discovered in one of the washing installations).',"Simion 2006, 139, citing N. Maghiar, Şt. Olteanu, Din istoria mineritului în România, 1970, p. 60, V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 125.",,,,,,,,,,Could the 'bust of Ares' be a steelyard weight?,,,
1710,Pianu de Jos - La Margini,,Dacia,Romania,Alba  ,,6235.03,,,,,,45.918963,23.492982,2000,http://ran.cimec.ro/,Pianu de Jos - La Margini,,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mining at Pianu de Jos - La Margini  ,,TRUE,FALSE,TRUE,,,FALSE,,,FALSE,"The RAN entry appears largely to be a duplicate for Pianul de Sus, but there are possible workings visible on satellite imagery at  45.918963°,  23.492982° - if these are not animal tracks.",,,
1711,Ribiţa,,Dacia,Romania,Hunedoara  ,,90814.02,,,,,,46.1812,22.76271,1000,http://ran.cimec.ro/,"The archaeological site of Ribita - Mina Ribita, on the edge of the village.",,,,,"Roman, Medieval  ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Archaeological site of Ribiţa - Ribiţa gold mine.,,,,,,,,,,,,,,
1712,Rogna,,Dacia,Romania,Sălaj  ,,141704.09,,,,,,47.33736,23.58887,2000,http://ran.cimec.ro/,On the summit of Breza.,,,,,Roman  ,,,,,,,,,,Roman mine at Rogna - Salina Rogna.,,,,,,,,,,,,,,
1713,Roşia Montană - Orlea,,Dacia,Romania,Alba  ,Munţii Metaliferi  ,6770,,,,,,46.31190068,23.11359227,200,GPS,Orlea massif,106,130,167,271,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Roman mining at Alburnus Maior, Orlea massif  ",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1714,Roşia Montană - Cârnic,,Dacia,Romania,Alba  ,Munţii Metaliferi  ,6770.01,,,,,,46.29863628,23.12860618,100,http://ran.cimec.ro/,The Carnic Massif is 500 m south of the Unitarian church in the village. ,106,130,167,271,Roman / 1st-3rd c. AD,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mining at Rosia Montana - Massif Cârnic.,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1715,Roşia Montană - Cătălina Monuleşti,,Dacia,Romania,Alba  ,Munţii Metaliferi  ,6770.11,,,,,,46.307095,23.134085,10,GPS,Cătălina Monuleşti - historic centre - Coş massif. Protected area of the historic centre of the village.,106,130,167,271,"Medieval, Roman, Modern  ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cătălina Monuleşti mine gallery- historic centre - Coş massif.,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1716,Ruda,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi  ,86927.03,,,,,,45.69777,22.7476,2000,http://ran.cimec.ro/,,,,,,"Roman, Medieval  ",,,,,,,,,,Archaeological site of Ruda.,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1717,Ruda-Brad - Muncelu,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,87335.02,,,,,,46.09907,22.81959,2000,http://ran.cimec.ro/,"In the Metaliferous Mountains, Valea Crişului Alb  ",,,,,Roman  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Roman mine at Ruda-Brad - Muncelu.,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1718,Ruda-Brad - 12 Apostles and St John galleries,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,87335.04,,,,,,46.09907,22.81959,2000,http://ran.cimec.ro/,"In the Metaliferous Mountains, Valea Crişului Alb  ",,,,,"Roman, Medieval, Modern  ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Archaeological site of Ruda-Brad. Two mine galleries; Ruda 12 Apostoli and Zdrahonţ-Saint John; also “Treptele Romane” (“The Roman Steps”).,"Simion 2006, 139, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 125; D. Tudor, Oraşe, Târguri şi Sate in Dacia Romană, Bucureşti, 1968, p. 192; N. Maghiar, Şt. Olteanu, Din istoria mineritului în România, 1970, p. 53; Dolgozatok az Erdely, Nemzeti Muzeum Erem-es Regisegtarabol, Cluj, 1916, p. 68, fig. 15.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Simion lists finds as: 'Roman pots, coins, lamps (AOE), wheels used for the evacuation of water
from the mine, tools for crushing the ore, an inscription (VEP) on a rock.'",,,
1719,Săcărâmb,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,89311.02,,,,,,45.97268,23.03741,2000,http://ran.cimec.ro/,"In the Metaliferous Mountains, Mureş Basin, Geoagiu Valley",,,,,"Roman, Medieval  ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Archaeological site of Săcărâmb - gold mine. Simion says: 'The Romans exploited only the gold tellurium (later called “săcărâmb”, silvanite) and only where it was visible to the naked eye. The ore left by the Romans inside the galleries contained gold up to 30 g/ton. At an altitude of aproximately 780 m, at the southern end of the Cetraş massif, there were ancient exploitations (Roman?) with a N-S orientation that M. J. Ackner explored along 25 m in length.'","Simion 2006, 139, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 128; Maghiar, Olteanu 1970, p. 56; Tudor 1968, p. 191; Wollmann, 1996, p. 131; Mittheilungen der k.k. Central-Commission zur Erforschung und Erhaltung der historischen Baudenkmale, Wien, 1, 1856, p. 13; Rakoczy S. în Banyaszati es Kohaszati lapok, Budapest, 39, 1906, p. 477; V. Christescu, Viaţa economică în Dacia Romană, 1929, p. 12)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1720,Săcărâmb,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,89311.03,,,,,,45.97268,23.03741,2000,http://ran.cimec.ro/,"In the Metaliferous Mountains, Mureş Basin, Geoagiu Valley",,,,,"Roman, Modern, Contemporary",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Archaeological site of Săcărâmb - copper mine.,,,,,,,,,,,,,,
1721,"Sălişte-Dealul Draica, Gallery 1",,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88190.01,,,,,,46.03405,22.95321,5,http://ran.cimec.ro/,"The site is located in the Metaliferi Mountains, on Draica Hill, east of the village of Saliste  
",,,,,"Roman, Medieval, Modern  ",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Mining - Gallery 1 at Sălişte-Dealul Draica. 'In the eastern part of the Băiţa mining basin there is a gold-silver exploitation at Draica; gold has been mined here since the Late Bronze Age, but also in the medieval period.' (RAN entry). Traces of a collapsed gallery.",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1722,"Sălişte-Dealul Draica, Gallery 2",,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88190.02,,,,,,46.03601,22.94647,5,http://ran.cimec.ro/,"The site is located in the Metaliferi Mountains, on Draica Hill, east of the village of Saliste  
",,,,,"Roman, Medieval, Modern  ",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Mining - Gallery 2 at Sălişte-Dealul Draica. 'In the eastern part of the Băiţa mining basin there is a gold-silver exploitation at Draica; gold has been mined here since the Late Bronze Age, but also in the medieval period.' (RAN entry). Traces of a collapsed gallery.",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
1723,Sândominic,,Dacia,Romania,Harghita  ,,85779.02,,,,,,46.58379,25.79148,2000,http://ran.cimec.ro/,,,,,,Antiquity,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,"Brass mines' ('Minele de aramă') at Sândominic - Bălan - so zinc, and perhaps copper too?",,,,,,,,,,,,,,
1724,Sasca Montană - Dealul Tecla,,Dacia,Romania,Caraş-Severin  ,,53808.01,,,,,,44.88011,21.71776,1000,http://ran.cimec.ro/," Sasca Montană - Dealul Tecla, north of the village of Cărbunari  ",,,,,Roman / 2nd-3rd c. AD,,,,,,,,,,Roman mine at Sasca Montană - Dealul Tecla.,,,,,,,,,,,,,,
1725,Sasca Română,,Dacia,Romania,Caraş-Severin  ,Locvei Mountains,53835.19,,,,,,44.89192,21.72317,2000,http://ran.cimec.ro/,"Locvei Mountains, valley of the Nera River.",,,,,"Roman, Medieval  ",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Archaeological site of Sasca Romană - Sasca Romană  mine opened in Banatul Timişoarei, on the Besedin Hill.","Simion 2006, 140, citing Fr. Griselini, Versuch einer politischen und naturlichen geschichte des Temesvarer Banats, in Briefen I, Viena 1780, p. 294; II, p.44.; V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 122; ; N. Maghiar, Şt. Olteanu, Din Istoria Mineritului Românesc, Bucureşti, 1970, p. 58-59.",,,,,,,,,,"Simion: 'Traces of this exploitation were discovered in the Besedin Hill, where in 1776 a stone with
the following inscription was found: Flavia ingenua <vi>xit Annos XX. Iulius Flavianus
coniucti Moes… h<oc> m<onumentum> p<osuit.'",,,
1726,Sălciua de Sus,,Dacia,Romania,Alba  ,Arieş river,,,,,,,46.39432,23.40113,,,Arieş river,,,,,Roman,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Simion says: 'Information from the 19th. C. about traces of Roman gold washing on the river’s bank. Discoveries of some coins from Marcus Aurelius (161 – 180 AD), Septimius Severus (193 –
211 AD), Severus Alexander (222 – 235 AD). Without any other details upon the discovery place.'","Simion 2006, 140, citing TIR, L 34, 98; M. J. Ackner, în Jarbuch der k k. Central – Comision, Wien, 1856, p. 24; C. Gooss, Chronik der archäologischen Funde in Siebenbürgen , p. 112; V. Christescu, Viaţa economică a Daciei romane, Piteşti, 1929, p. 17; D. Tudor, Oraşe, Târguri şi Sate în Dacia Romană, Bucureşti, 1968, p. 202; I. Winkler, A. Hopârtean, în Cercetări Numismatice, 1,1978, p. 21; RepAB, 1995, p. 163, nr. 157.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
1727,Scărişoara,,Dacia,Romania,Alba  ,Arieş river,,,,,,,46.466667,22.85,,,Arieş river,,,,,Roman,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Simion: 'Along the Arieş river are indicated traces of possible installation for gold washing from
Roman period.'","Simion 2006, 140, citing D. Tudor, Oraşe, Târguri şi Sate în Dacia Romană, Bucureşti, 1968, p. 202.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
1728,Slatina-Timiş - Mina Slatina,,Dacia,Romania,Caraş-Severin  ,,54065.05,,,,,,45.25882,22.28577,2000,http://ran.cimec.ro/,"Semenic Mountains, valley of the Timiş River, Slatina Valley.",,,,,"Roman, Medieval",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Archaeological site of Slatina-Timiş - Mina Slatina gold mine.,"Simion 2006, 140, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p. 123.",,,,,,,,,,,,,
1729,Stănija,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88840.02,,,,,,46.1419,23.04842,50,http://ran.cimec.ro/,"In the Metaliferous Mountains, Mureş Basin, Geoagiu Valley",,,,,"Roman, Medieval  ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Archaeological site of Stănija - Mina Stănija. Copper mine.,"Luca 2008, 159",,,,,,,,,,,,,
1730,Stănija,,Dacia,Romania,Hunedoara  ,Munţii Metaliferi,88840.01,,,,,,46.16817,22.98812,1000,http://ran.cimec.ro/,"The archaeological site of Stănija, on the edge of the village  ",,,,,"Medieval, Roman  ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Archaeological site of Stănija. Gold mine; 'Archaeological traces attesting to this activity (houses, mining tools, other artifacts) were discovered on the hills of Ungurilor, Măgura, Ferigeaua and Valea Coacăzelor.' (RAN entry)","Luca 2008, 159",,,,,,,,,,,,,
1731,Ştinăpari - Dealul Chelu,,Dacia,Romania,Caraş-Severin  ,,51868.01,,,,,,44.86506846,21.75232648,2000,http://ran.cimec.ro/,"Ştinăpari - Chelu Hill, 3 km NE of the village  
",,,,,Roman / 2nd-3rd c. AD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Roman iron mine at Ştinăpari - Dealul Chelu.,,,,,,,,,,,,,,
1732,Surduc,,Dacia,Romania,Cluj,,,,,,,,46.539895,23.546193,1000,Google Earth,"Muntele Mare, valley of the Arieş River, Iara tributary",,,,,Roman,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Gold washing.,"Simion 2006, 141, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p.124; TIR, L 314, 107.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
1733,Surducu Mare,,Dacia,Romania,Caraş-Severin  ,Dognecea Mountains,52892.06,,,,,,45.26595,21.58633,2000,http://ran.cimec.ro/,"Dognecea Mountains, valley of the Caraş River, Cornereţ tributary.",,,,,Roman  ,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Roman mine at Surducu Mare - Mina Surducu Mare. Gold, silver, copper, and lead.","Simion 2006, 141, citing V. Boroneanţ, Arheologia peşterilor şi minelor din România, 2000, p.123.",,,,,,,,,,,,,
